,id,text,label,text_final
179,180,"['السوق', 'السعودي', 'سهم', 'ي', 'اعلى', 'سعر', 'في', 'اسبوعا', 'تبي', 'رابحه', 'لتعويض', 'خسايرك', 'توصيات', 'بدون', 'مقابل', 'فقط', 'ى', 'اسمك', 'ورقم', 'بالخاص', 'او', 'على', 'هذا', 'بدون', 'مقابل', 'لتصلك', 'التوصيات', 'لفتره', 'تجريبيه', 'بدون', 'مقابل']",1,"['سوق', 'سعود', 'سهم', 'ي', 'اعلى', 'سعر', 'في', 'اسبوع', 'تب', 'رابح', 'تعويض', 'خساير', 'توص', 'بدو', 'مقابل', 'فقط', 'ى', 'اسم', 'رقم', 'خاص', 'على', 'هذا', 'بدو', 'مقابل', 'لتصل', 'توص', 'لفتر', 'تجريب', 'بدو', 'مقابل']"
180,181,"['يقلص', 'خسايره', 'منتصف', 'التداولات', 'ويعود', 'الى', 'مستوى', 'ال']",0,"['يقلص', 'خساير', 'منتصف', 'تداول', 'يعود', 'الى', 'مستوى']"
181,182,"['يمحو', 'مكاسبه', 'بدايه', 'العام', 'بعد', 'تفاعله', 'الكبير', 'نتيجه', 'انضمامه', 'لاسواق', 'الناشيه', 'المحرك', 'الصحي', 'لاسعار', 'ارباح', 'الشركات', 'مجرد', 'تقلبات', 'لا', 'تشد', 'ظهرك', 'سيتم', 'تصحيحها']",0,"['يمح', 'مكاسب', 'بدا', 'عام', 'بعد', 'تفاعل', 'كبير', 'نتيج', 'انضمام', 'اسواق', 'ناشيه', 'محرك', 'الصح', 'اسعار', 'ارباح', 'شرك', 'مجرد', 'تقلب', 'لا', 'تشد', 'ظهر', 'سيتم', 'تصحيح']"
182,183,"['اعلنت', 'شركه', 'توزيع', 'ارباح', 'نقديه', 'على', 'مالكي', 'وحدات', 'صندوق', 'تعليم', 'ريت', 'بنسبه', 'ما', 'يعادل', 'ريال', 'لوحده', 'عن', 'الربع', 'الثالث', 'الفتره', 'من', 'يوليو', 'الى', 'سبتمبر']",1,"['اعلن', 'شرك', 'توزيع', 'ارباح', 'نقد', 'على', 'مال', 'وحد', 'صندوق', 'تعليم', 'ريت', 'نسب', 'ما', 'يعادل', 'ريال', 'لوحد', 'عن', 'ربع', 'ثالث', 'فتره', 'من', 'يول', 'الى', 'سبتمبر']"
183,184,"['الموشر', 'ي', 'ادنى', 'اغلاق', 'سنوي', 'ويخسر', 'واسط', 'التداول', 'نقطه', 'لاحظ', 'اغلاق', 'السوق', 'وبعد', 'يرتد', 'الموشر', 'ويقلص', 'الخساير', 'نقطه', 'مستوي', 'نقطه', 'لعبه', 'قذره', 'تعودنا', 'صانع', 'السوق', 'يتعمد', 'تركيع', 'وانزال', 'لادنى']",0,"['موشر', 'ي', 'ادنى', 'اغلاق', 'سنو', 'يخسر', 'واسط', 'تداول', 'نقط', 'لاحظ', 'اغلاق', 'سوق', 'بعد', 'يرتد', 'موشر', 'يقلص', 'خساير', 'نقط', 'مستو', 'نقط', 'لعب', 'قذر', 'تعود', 'صانع', 'سوق', 'يتعمد', 'تركيع', 'وانزال', 'ادنى']"
184,185,"['اعلنت', 'شركه', 'السوق', 'الماليه', 'السعوديه', 'رفع', 'تعليق', 'تداول', 'سهم', 'الشركه', 'الوطنيه', 'لتسويق', 'الزراعي', 'ابتداء', 'من', 'اليوم', 'الاحد', 'اكتوبر', 'لتصلك', 'تحليلاتنا', 'وتستفيد', 'بالعرض', 'المجانى', 'من', 'التوصيات']",1,"['اعلن', 'شرك', 'سوق', 'ماليه', 'سعوديه', 'رفع', 'تعليق', 'تداول', 'سهم', 'شركه', 'وطنيه', 'تسويق', 'زراع', 'ابتداء', 'من', 'يوم', 'احد', 'اكتوبر', 'لتصل', 'تحليل', 'تستفيد', 'عرض', 'مجانى', 'من', 'توص']"
185,186,"['يخسر', 'مستوي', 'نقطه', 'الاغلاق', 'التلاعب', 'والعبث', 'بالموشرقبل', 'واثناء', 'الموشر', 'نزولا', 'الاغلاق', 'يقلص', 'الخساير', 'بنزول', 'تداول', 'الجلسه', 'الشركات', 'نزول', 'حاد', 'بالاسعار', 'ترتد', 'وتصح', 'حركه', 'لعبه', 'قذره', 'تعودنا', 'صانع', 'السوق']",0,"['يخسر', 'مستو', 'نقط', 'اغلاق', 'تلاعب', 'عبث', 'موشرقبل', 'واثناء', 'موشر', 'نزول', 'اغلاق', 'يقلص', 'خساير', 'نزول', 'تداول', 'جلسه', 'شرك', 'نزول', 'حاد', 'اسعار', 'ترتد', 'تصح', 'حرك', 'لعب', 'قذر', 'تعود', 'صانع', 'سوق']"
186,187,"['انهى', 'جلسه', 'اليوم', 'الاحد', 'على', 'تراجع', 'بنسبه', 'مغلق', 'ا', 'عند', 'نقطه', 'نقطه', 'مواصل', 'ا', 'هبوطه', 'لخامس', 'جلسه', 'على', 'التوالي', 'م', 'ا', 'ادنى', 'اغلاق', 'في', 'نحو', 'عام', 'وسط', 'تداولات', 'قليله', 'مقارنه', 'بالجلسات', 'الماضيه', 'بلغت', 'قيمتها', 'مليار', 'ريال']",0,"['انهى', 'جلس', 'يوم', 'احد', 'على', 'تراجع', 'نسب', 'مغلق', 'ا', 'عند', 'نقط', 'نقط', 'مواصل', 'ا', 'هبوط', 'خامس', 'جلس', 'على', 'توال', 'ا', 'ادنى', 'اغلاق', 'في', 'نحو', 'عام', 'وسط', 'تداول', 'قليل', 'مقار', 'جلس', 'ماضيه', 'بلغ', 'قيم', 'مليار', 'ريال']"
187,188,"['الاربعاء', 'هبط', 'السوق', 'الثلاثاء', 'بحده', 'مبره', 'اخبار', 'انخفاض', 'الارباح', 'الشركات', 'دعمان', 'مرجح', 'العوده', 'باذن', 'اله', 'او']",0,"['اربعاء', 'هبط', 'سوق', 'ثلاثاء', 'بحد', 'مبر', 'اخبار', 'انخفاض', 'ارباح', 'شرك', 'دعما', 'مرجح', 'عوده', 'باذ', 'اله']"
188,189,"['انهى', 'موشر', 'جلسه', 'اليوم', 'الاربعاء', 'على', 'تراجع', 'بنسبه', 'عند', 'نقطه', 'نقطه', 'وسط', 'تداولات', 'بلغت', 'قيمتها', 'الاجماليه', 'نحو', 'مليار', 'ريال', 'عبر', 'واحصل', 'على', 'الفتره', 'التجريبيه', 'بدون', 'مقابل', 'لتوصيات', 'وماراح', 'تخسر', 'شى', 'من', 'التجربه', 'معنا']",0,"['انهى', 'موشر', 'جلس', 'يوم', 'اربعاء', 'على', 'تراجع', 'نسب', 'عند', 'نقط', 'نقط', 'وسط', 'تداول', 'بلغ', 'قيم', 'اجماليه', 'نحو', 'مليار', 'ريال', 'عبر', 'واحصل', 'على', 'فتره', 'تجريبيه', 'بدو', 'مقابل', 'لتوص', 'ماراح', 'تخسر', 'شى', 'من', 'تجربه', 'معن']"
189,190,"['نبهنا', 'امس', 'وحق', 'وصل', 'مبروك', 'لجميع', 'وثق']",1,"['نبه', 'امس', 'وحق', 'وصل', 'مبر', 'جميع', 'وثق']"
190,191,"['نضع', 'تجاوز', 'دايركت', 'الاخير']",1,"['نضع', 'تجاوز', 'داير', 'اخير']"
191,192,"['السهم', 'هدنه', 'لالتقاط', 'الانفاس', 'واليوم', 'انخفض', 'باغلاق', 'سلبي', 'وخساره', 'نطاق', 'التداول', 'المتوقع', 'مستوى', 'الدعم', 'ومستوى', 'المقاومه']",0,"['سهم', 'هدن', 'التقاط', 'انفاس', 'يوم', 'انخفض', 'اغلاق', 'سلب', 'خسار', 'نطاق', 'تداول', 'متوقع', 'مستوى', 'دعم', 'مستوى', 'مقاومه']"
192,193,"['السهم', 'متذبذب', 'المدى', 'القصير', 'ارتفع', 'مغلقا', 'ارباح', 'نطاق', 'التداول', 'المتوقع', 'مستوى', 'الدعم', 'ومستوى', 'المقاومه', 'لتحليل', 'واهداف', 'اسهمك', 'الحين', 'او', 'ي', 'واتشرف', 'بتسجيلك', 'بنفسي']",1,"['سهم', 'متذبذب', 'مدى', 'قصير', 'ارتفع', 'مغلق', 'ارباح', 'نطاق', 'تداول', 'متوقع', 'مستوى', 'دعم', 'مستوى', 'مقاومه', 'تحليل', 'واهداف', 'اسهم', 'حين', 'ي', 'واتشرف', 'تسجيل', 'نفس']"
193,194,"['صعود', 'صاروخي', 'المستويات', 'الحظيه', 'واليوم', 'معزا', 'لمكاسبه', 'ارتفع', 'وحق', 'ارباح', 'ويظل', 'ايجابي', 'طيله', 'ثباته', 'اعلى', 'الدعم', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['صعود', 'صاروخ', 'مستو', 'حظيه', 'يوم', 'معز', 'مكاسب', 'ارتفع', 'وحق', 'ارباح', 'يظل', 'ايجاب', 'طيل', 'ثبا', 'اعلى', 'دعم', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
194,195,"['ت', 'الشركه', 'الوطنيه', 'لتسويق', 'الزراعي', 'خساير', 'قدرها', 'مليون', 'ريال', 'بنهايه', 'النصف', 'الاول', 'مقارنه', 'بارباح', 'الف', 'ريال', 'تم', 'تحقيقها', 'خلال', 'نفس', 'الفتره', 'من', 'عام', 'عبر', 'واحصل', 'على', 'الفتره', 'التجريبيه', 'لتوصيات', 'بدون', 'مقابل']",0,"['شركه', 'وطنيه', 'تسويق', 'زراع', 'خساير', 'قدر', 'مليو', 'ريال', 'نها', 'نصف', 'اول', 'مقار', 'ارباح', 'الف', 'ريال', 'تم', 'تحقيق', 'خلال', 'نفس', 'فتره', 'من', 'عام', 'عبر', 'واحصل', 'على', 'فتره', 'تجريبيه', 'لتوص', 'بدو', 'مقابل']"
195,196,"['ارتفع', 'محاولا', 'التخلص', 'الضغط', 'السلبي', 'وارباحه', 'ونتوقع', 'المزيد', 'الارتفاع', 'لسهم', 'تداولاته', 'القادمه', 'طيله', 'ثبات', 'الدعم', 'الدعم', 'ومستوى', 'المقاومه', 'لتصلك', 'التحليلات', 'الاخبار', 'اضغط', 'التالي']",1,"['ارتفع', 'محاول', 'تخلص', 'ضغط', 'سلب', 'وارباح', 'نتوقع', 'مزيد', 'ارتفاع', 'لسهم', 'تداول', 'قادمه', 'طيل', 'ثبا', 'دعم', 'دعم', 'مستوى', 'مقاومه', 'لتصل', 'تحليل', 'اخبار', 'اضغط', 'تال']"
196,197,"['السهم', 'الاكثر', 'ضغطا', 'الموشر', 'العام', 'الا', 'ان', 'يتداول', 'صافي', 'سيوله', 'موجب', 'ويستحوذ', 'اعلى', 'صافي', 'سيوله', 'يتداول', 'سهم', 'الراجحي', 'بصافي', 'سيوله', 'تقريبا', 'الحظات', 'جلسه', 'الثلاثاء']",1,"['سهم', 'اكثر', 'ضغط', 'موشر', 'عام', 'الا', 'يتداول', 'صاف', 'سيول', 'موجب', 'يستحوذ', 'اعلى', 'صاف', 'سيول', 'يتداول', 'سهم', 'راجح', 'صاف', 'سيول', 'تقريب', 'الحظ', 'جلس', 'ثلاثاء']"
197,198,"['يكر', 'المشهد', 'سيناريو', 'مفتعل', 'جلسه', 'الامس', 'نزول', 'حاد', 'وسط', 'التداول', 'وعند', 'يقوم', 'برفع', 'التلاعب', 'والعبث', 'بالعرض', 'والطلب', 'كون', 'التدوير', 'الغرض', 'تركيع', 'وانزال', 'اسعار', 'الشركات', 'بالذات', 'القياديه', 'سهم', 'سهم', 'والضحيه', 'المتداول', 'البسيط']",0,"['يكر', 'مشهد', 'سينار', 'مفتعل', 'جلس', 'امس', 'نزول', 'حاد', 'وسط', 'تداول', 'عند', 'يقوم', 'رفع', 'تلاعب', 'عبث', 'عرض', 'طلب', 'كون', 'تدوير', 'غرض', 'تركيع', 'وانزال', 'اسعار', 'شرك', 'الذ', 'قياديه', 'سهم', 'سهم', 'والضح', 'متداول', 'بسيط']"
198,199,"['تزيد', 'خسايرها', 'وتعلن', 'لربع', 'الثالث', 'والخساير', 'المتراكمه', 'ترتفع', 'راس', 'المال', 'تحق', 'خساره', 'لربع', 'والشركه', 'نتايج', 'الربع', 'تاخرها', 'بالاعلان', 'وستعود', 'لتداول', 'سماح', 'الهيه', 'الاحد']",0,"['تزيد', 'خساير', 'تعل', 'لربع', 'ثالث', 'خساير', 'متراكمه', 'ترتفع', 'راس', 'مال', 'تحق', 'خسار', 'لربع', 'والشر', 'نتايج', 'ربع', 'تاخر', 'اعل', 'ستعود', 'تداول', 'سماح', 'هيه', 'احد']"
199,200,"['تاسي', 'نازل', 'نقطه', 'وقطاع', 'الاسمنت', 'الصبات', 'يبدع', 'شركات', 'ت', 'بالقطاع', 'مبروك', 'والحمد', 'له', 'والشكر', 'والفضل']",0,"['تاس', 'نازل', 'نقط', 'قطاع', 'اسم', 'الصب', 'يبدع', 'شرك', 'قطاع', 'مبر', 'حمد', 'له', 'شكر', 'فضل']"
200,201,"['هبط', 'الموشر', 'العام', 'لسوق', 'المال', 'السعودى', 'حوالى', 'نتوقع', 'ان', 'تكون', 'المناطق', 'نقطه', 'مستويات', 'تذعف', 'فيها', 'القوه', 'البيعيه', 'ويبدء', 'الموشر', 'فى', 'تكوين', 'قاع', 'ريسى', 'لاستكمال', 'الاداء', 'الصاعد', 'على', 'المدى', 'الطويل', 'تبي', 'رابحه', 'لتعويض', 'خسايرك', 'توصيات', 'بدون', 'مقابل']",0,"['هبط', 'موشر', 'عام', 'لسوق', 'مال', 'سعودى', 'حوالى', 'نتوقع', 'تكو', 'مناطق', 'نقط', 'مستو', 'تذعف', 'فيه', 'قوه', 'بيعيه', 'يبدء', 'موشر', 'فى', 'تكو', 'قاع', 'ريسى', 'استكمال', 'اداء', 'صاعد', 'على', 'مدى', 'طويل', 'تب', 'رابح', 'تعويض', 'خساير', 'توص', 'بدو', 'مقابل']"
201,202,"['ارتفع', 'الاغلاق', 'الايجابي', 'محقا', 'ارباح', 'جيده', 'محاولا', 'التخلص', 'الضغط', 'السلبي', 'المدى', 'القصير', 'ويظل', 'سلبيا', 'طيله', 'ثباته', 'ادنى', 'مستوى', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['ارتفع', 'اغلاق', 'ايجاب', 'محق', 'ارباح', 'جيد', 'محاول', 'تخلص', 'ضغط', 'سلب', 'مدى', 'قصير', 'يظل', 'سلب', 'طيل', 'ثبا', 'ادنى', 'مستوى', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
202,203,"['ارتفع', 'الاغلاق', 'الايجابي', 'محقا', 'ارباح', 'جيده', 'محاولا', 'التخلص', 'الضغط', 'السلبي', 'المدى', 'القصير', 'ويظل', 'سلبيا', 'طيله', 'ثباته', 'ادنى', 'مستوى', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['ارتفع', 'اغلاق', 'ايجاب', 'محق', 'ارباح', 'جيد', 'محاول', 'تخلص', 'ضغط', 'سلب', 'مدى', 'قصير', 'يظل', 'سلب', 'طيل', 'ثبا', 'ادنى', 'مستوى', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
203,204,"['يسير', 'هابط', 'بمحاذاه', 'خط', 'اتجاه', 'هابط', 'واليوم', 'خسارته', 'الدعم', 'والمقاومه', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['يسير', 'هابط', 'محاذ', 'خط', 'اتج', 'هابط', 'يوم', 'خسار', 'دعم', 'مقاوم', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
204,205,"['واغلق', 'سهم', 'عند', 'ريال', 'عقب', 'نهايه', 'احقيه', 'ارباح', 'نقديه', 'بواقع', 'ريال', 'لسهم', 'عن', 'النصف', 'الاول', 'التسجيل', 'عليك', 'و', 'علينا', 'عبر', 'واحصل', 'على', 'الفتره', 'التجريبيه', 'بدون', 'مقابل', 'لتوصيات']",0,"['واغلق', 'سهم', 'عند', 'ريال', 'عقب', 'نها', 'احق', 'ارباح', 'نقد', 'واقع', 'ريال', 'لسهم', 'عن', 'نصف', 'اول', 'تسجيل', 'عل', 'عل', 'عبر', 'واحصل', 'على', 'فتره', 'تجريبيه', 'بدو', 'مقابل', 'لتوص']"
205,206,"['الراجحي', 'انخفاض', 'لسهم', 'وخسارته', 'ويعتبر', 'انخفاض', 'تكتيكي', 'اتجاه', 'صاعد', 'الدعم', 'ومستوى', 'المقاومه', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",0,"['راجح', 'انخفاض', 'لسهم', 'خسار', 'يعتبر', 'انخفاض', 'تكت', 'اتج', 'صاعد', 'دعم', 'مستوى', 'مقاومه', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
206,207,"['وانهت', 'اسهم', 'و', 'و', 'و', 'و', 'تداولاتها', 'اليوم', 'على', 'تراجع', 'بنسب', 'تراوح', 'بين', 'و', 'عبر', 'واحصل', 'على', 'الفتره', 'التجريبيه', 'لتوصيات', 'بدون', 'مقابل']",0,"['وان', 'اسهم', 'تداول', 'يوم', 'على', 'تراجع', 'نسب', 'تراوح', 'بين', 'عبر', 'واحصل', 'على', 'فتره', 'تجريبيه', 'لتوص', 'بدو', 'مقابل']"
207,208,"['الراجحي', 'انخفاض', 'لسهم', 'وخسارته', 'ويعتبر', 'انخفاض', 'تكتيكي', 'اتجاه', 'صاعد', 'الدعم', 'ومستوى', 'المقاومه', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",0,"['راجح', 'انخفاض', 'لسهم', 'خسار', 'يعتبر', 'انخفاض', 'تكت', 'اتج', 'صاعد', 'دعم', 'مستوى', 'مقاومه', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
208,209,"['نزوله', 'الى', 'بدايه', 'التداول', 'لتخويف', 'وارتداده', 'الى', 'زلت', 'اراه', 'فرصه']",1,"['نزول', 'الى', 'بدا', 'تداول', 'تخويف', 'وارتداد', 'الى', 'زلت', 'ارا', 'فرص']"
209,210,"['يسير', 'صاعد', 'بقوه', 'واليوم', 'حق', 'ارباح', 'والسهم', 'ايجابي', 'المدى', 'الطويل', 'ويخترق', 'المقاومه', 'المقاومه', 'الحاليه', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['يسير', 'صاعد', 'بقو', 'يوم', 'حق', 'ارباح', 'والس', 'ايجاب', 'مدى', 'طويل', 'يخترق', 'مقاومه', 'مقاومه', 'حاليه', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
210,211,"['يسير', 'صاعد', 'بقوه', 'واليوم', 'حق', 'ارباح', 'والسهم', 'ايجابي', 'المدى', 'الطويل', 'ويخترق', 'المقاومه', 'المقاومه', 'الحاليه', 'باقه', 'الخدمات', 'السوق', 'السعودي', 'الخاص']",1,"['يسير', 'صاعد', 'بقو', 'يوم', 'حق', 'ارباح', 'والس', 'ايجاب', 'مدى', 'طويل', 'يخترق', 'مقاومه', 'مقاومه', 'حاليه', 'باق', 'خدم', 'سوق', 'سعود', 'خاص']"
